"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=pilosa&show=full"
"Access Time","Fri 2017-03-10 17:36:31 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","pilosa"
"","timerule","major"
"","taxon_status","all"
"","show","full"
"Elapsed Time","0.105"
"Records Found","865"
"Records Returned","865"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc","protected","formation","stratgroup","member","stratscale","zone","localsection","localbed","localorder","regionalsection","regionalbed","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","composition","architecture","thickness","reinforcement"
"789401","occ","","","85344","cf. Ahytherium aureum","species","137590","","Ahytherium aureum","","species","137590","Quaternary","","2.588","0","Cartelle et al.","2008","28790","Chordata","Mammalia","Xenarthra","Megalonychidae","Ahytherium","","","","","-48.583332","-24.583332","Iporanga","","","BR","São Paulo","","based on nearby landmark","minutes","small collection","coordinate based on Iporanga","gp_mid","-48.38","-24.57","201","BR","","","","","","","","","","","","","age not discussed but presumably Quaternary based on age of Ahytherium aureum type specimen","","not reported","","","","","","","","","","cave","","""limestone cave""","macrofossils","","","","","","","","body","","","","","","","","","","","","","taxonomic","survey of museum collection","","","","","","","Museu de Zoología do São Paulo collection","","terrestrial","","actively mobile","arboreal","","folivore","viviparous","","hydroxyapatite","","",""
"799299","occ","","","86959","Megatherium sp.","genus","43616","","Megatherium","","genus","43616","Pleistocene","","2.588","0.0117","Leidy","1886","29261","Chordata","Mammalia","Xenarthra","Megatheriidae","Megatherium","","","","","-86.145477","13.838940","Jalapa","","","NI","","","estimated from map","5","","on the northeast bank of the small river called El Chorro, southwest of Jalapa in northernmost Nicaragua","gp_mid","-85.93","14.02","204","NI","","","","","","","","","","","","","","friable, corsbedded, pale yellowish brown, very fine to fine-grained micaceous sand","sandstone","""cross stratification"",fine,yellow","poorly lithified","","","","","","","","""channel""","","","","","","","","","","","body,original phosphate","","","","","","","","","","","","","general faunal/floral","","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"799316","occ","","","86962","Eremotherium laurillardi","species","46312","","Eremotherium laurillardi","","species","48051","Neogene","","23.03","2.588","Lucas et al.","2008","12164","Chordata","Mammalia","Xenarthra","Megatheriidae","Eremotherium","","","","","-86.516640","11.786440","Masachapa","","","NI","","","estimated from map","5","","base of a sea cliff","gp_mid","-83.92","13.92","204","NI","","","","","","","","","","","","","","light gray and grayish orange coarse-grained to pebbly baslatic sand","sandstone","coarse,gray","","","","","","","","","terrestrial indet.","","","","","","","","","","","","","","","","","","","","","","","","general faunal/floral","","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"799821","occ","","","87059","Megalonyx jeffersonii","species","48022","","Megalonyx jeffersonii","","species","48050","Pleistocene","","2.588","0.0117","Leidy","1870","29294","Chordata","Mammalia","Xenarthra","Megalonychidae","Megalonyx","","","","","-90.425835","42.417500","Galena (Snyder Collection)","","","US","Illinois","Jo Daviess","estimated from map","seconds","local area","","gp_mid","-89.98","42.62","101","US","","","","","","","","","","","","","","all Galena-area Pleistocene collections apparently come from ""loose or more or less compact matrix of brown ferruginous sand"" within ""lead-bearing crevices"" devloped in a ""cliff limestone"" (Leidy 1860)","sandstone","ferruginous,brown","poorly lithified","","","","","","","","karst indet.","","","","","","","","","","","","","","","","","","","","","","","","general faunal/floral","survey of museum collection","","","","","Mr. Snyder","","","","terrestrial","","actively mobile","arboreal","","folivore","viviparous","","hydroxyapatite","","",""
"801770","occ","","","87198","Plesiomegatherium sp.","genus","43620","","Plesiomegatherium","","genus","43620","Huayquerian","","9","6.8","Vizcaíno and Fariña","1999","29353","Chordata","Mammalia","Xenarthra","Megatheriidae","Plesiomegatherium","","","","","-63.549999","-37.216667","Salinas Grandes de Hidalgo","","","AR","La Pampa","","based on nearby landmark","minutes","","coordinate based on Salinas Grandes, which is very close to Hidalgo","gp_mid","-61.89","-36.93","202","AR","","Epecuén","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","paleoecologic","","","","","","","","Museo de La Plata collection","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"801771","occ","","","87198","Elassotherium altirostre","species","43631","species not entered","Elassotherium","","genus","43631","Huayquerian","","9","6.8","Vizcaíno and Fariña","1999","29353","Chordata","Mammalia","Xenarthra","Mylodontidae","Elassotherium","","","","","-63.549999","-37.216667","Salinas Grandes de Hidalgo","","","AR","La Pampa","","based on nearby landmark","minutes","","coordinate based on Salinas Grandes, which is very close to Hidalgo","gp_mid","-61.89","-36.93","202","AR","","Epecuén","","","","","","","","","","","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","paleoecologic","","","","","","","","Museo de La Plata collection","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"814518","occ","","","89798","Megatheriinae indet.","subfamily","83043","","Megatheriinae","","subfamily","83043","Pleistocene","","2.588","0.0117","Martinez and Jacay","2000","30074","Chordata","Mammalia","Xenarthra","Megatheriidae","","","","1","specimens","-80.958054","-4.911389","La Huaca","","","PE","","","estimated from map","seconds","","near La Huaca","gp_mid","-80.70","-4.82","201","PE","","","","","","","","","","","","","","","not reported","","","","","","","","","","deltaic indet.","","","","","","","","","","","","","","","","","","","","","","","","general faunal/floral","","","","","","","","","","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"837039","occ","","","92814","Glossotherium sp.","genus","43634","","Glossotherium","","genus","43634","Pleistocene","Holocene","2.588","0","Salles et al.","2006","31331","Chordata","Mammalia","Xenarthra","Mylodontidae","Glossotherium","","","","","-56.583332","-21.133333","Japones Cave","","","BR","Mato Grosso do Sul","","stated in text","minutes","small collection","""21º35'632""S, 56º39'594""W [sic]... consists of a submerged channel of crystalline waters reaching a maximal depth of 67 m running for a minimal distance of 330 m. The fossil material was found at a maximum depth of 43 m, at a distance 220 m from the entrance of the cave""","gp_mid","-56.37","-21.10","201","BR","","","","","group of beds","","","","","","","","""Quaternary"" meaning ""Holocene-Pleistocene,"" with no carbon dates","""clayey sedimentary layers""","claystone","","","","","","","","","","cave","","""limestone cave""","macrofossils","","","","","","","","body","excellent","","","","","","","","frequent","","","""most of the material is fragmentary [but] the state of preservation is exceptional"" including mostly isolated elements but also some ""cranial fragments, maxillae, mandibulae, and teeth""","general faunal/floral","selective quarrying,surface (float),field collection","","","","","","","underwater collection of ""large fossils deposited on the cave floor"" plus fossils ""embedded in the sediments"" obtained with ""an air lift aspiration system""\r\na total of  ""around 1,000 fragments"" was taken ""during the last four years"" up to 2006 and is in the Mammal Collection of the Museum Nacional/UFRJ","""amphibians, snakes, and crocodiles, as well as invertebrates"" are present but not detailed","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"837040","occ","","","92814","Mylodonopsis ibseni","species","159126","","Mylodonopsis ibseni","","species","159126","Pleistocene","Holocene","2.588","0","Salles et al.","2006","31331","Chordata","Mammalia","Xenarthra","Mylodontidae","Mylodonopsis","","","","","-56.583332","-21.133333","Japones Cave","","","BR","Mato Grosso do Sul","","stated in text","minutes","small collection","""21º35'632""S, 56º39'594""W [sic]... consists of a submerged channel of crystalline waters reaching a maximal depth of 67 m running for a minimal distance of 330 m. The fossil material was found at a maximum depth of 43 m, at a distance 220 m from the entrance of the cave""","gp_mid","-56.37","-21.10","201","BR","","","","","group of beds","","","","","","","","""Quaternary"" meaning ""Holocene-Pleistocene,"" with no carbon dates","""clayey sedimentary layers""","claystone","","","","","","","","","","cave","","""limestone cave""","macrofossils","","","","","","","","body","excellent","","","","","","","","frequent","","","""most of the material is fragmentary [but] the state of preservation is exceptional"" including mostly isolated elements but also some ""cranial fragments, maxillae, mandibulae, and teeth""","general faunal/floral","selective quarrying,surface (float),field collection","","","","","","","underwater collection of ""large fossils deposited on the cave floor"" plus fossils ""embedded in the sediments"" obtained with ""an air lift aspiration system""\r\na total of  ""around 1,000 fragments"" was taken ""during the last four years"" up to 2006 and is in the Mammal Collection of the Museum Nacional/UFRJ","""amphibians, snakes, and crocodiles, as well as invertebrates"" are present but not detailed","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"837041","occ","","","92814","Eremotherium sp.","genus","43611","","Eremotherium","","genus","43611","Pleistocene","Holocene","2.588","0","Salles et al.","2006","31331","Chordata","Mammalia","Xenarthra","Megatheriidae","Eremotherium","","","","","-56.583332","-21.133333","Japones Cave","","","BR","Mato Grosso do Sul","","stated in text","minutes","small collection","""21º35'632""S, 56º39'594""W [sic]... consists of a submerged channel of crystalline waters reaching a maximal depth of 67 m running for a minimal distance of 330 m. The fossil material was found at a maximum depth of 43 m, at a distance 220 m from the entrance of the cave""","gp_mid","-56.37","-21.10","201","BR","","","","","group of beds","","","","","","","","""Quaternary"" meaning ""Holocene-Pleistocene,"" with no carbon dates","""clayey sedimentary layers""","claystone","","","","","","","","","","cave","","""limestone cave""","macrofossils","","","","","","","","body","excellent","","","","","","","","frequent","","","""most of the material is fragmentary [but] the state of preservation is exceptional"" including mostly isolated elements but also some ""cranial fragments, maxillae, mandibulae, and teeth""","general faunal/floral","selective quarrying,surface (float),field collection","","","","","","","underwater collection of ""large fossils deposited on the cave floor"" plus fossils ""embedded in the sediments"" obtained with ""an air lift aspiration system""\r\na total of  ""around 1,000 fragments"" was taken ""during the last four years"" up to 2006 and is in the Mammal Collection of the Museum Nacional/UFRJ","""amphibians, snakes, and crocodiles, as well as invertebrates"" are present but not detailed","terrestrial","","actively mobile","ground dwelling","","herbivore","viviparous","","hydroxyapatite","","",""
"838755","occ","","","93103","Megalonyx cf. brachycephalus","species","48015","subjective synonym of","Megalonyx jeffersonii","","species","48050","Late Pleistocene","","0.126","0.0117","Slaughter","1966","3185","Chordata","Mammalia","Xenarthra","Megalonychidae","Megalonyx","","","","","-96.707497","32.714722","Moore Pit","","Wood Pit; Elam Pit; Milton Pit; Pemberton Hill","US","Texas","Dallas","estimated from map","seconds","outcrop","","gp_mid","-96.71","32.71","101","US","","Shuler","","","member","","","","","","","","from the ""second alluvial terrace"" in the ""Lower Shuler""\n""in excess of 37,000 year in age"" and ""falls within an old valley fill believed to have formed between 50,000 and 25,000 B.P.""; also called ""early Rancholabrean"" meaning ""Illinoian to the beginning of the classic Wisconsin"" but the latter is consider to start ""by about 28,000 B.P.""","sand is ""cross-bedded, and in some places fills of small feeder creeks that crossed the ancient floodplain are in evidence... most of the material"" comes from ""the larger of these""","gravel","""cross stratification""","unlithified","","","","","","","","""channel""","","","macrofossils","","","","","","","","body","","","","","","","","","","","","","general faunal/floral","salvage,selective quarrying,field collection","","","","","B. H. Slaughter, B. R. Hoover, R. Pickerel, R. Ritchie, F. Schneider","1962","Southern Methodist University collection","originally described by Slaughter et al. (1962) with individual pits discussed separately","terrestrial","","actively mobile","arboreal","","folivore","viviparous","","hydroxyapatite","","",""
